order_id,student_id,eatery_id,order_time,delivery_status
2639,684,399,2025-01-16 15:53:10,Delivered
2640,2326,2566,2025-02-13 08:25:19,Pending
2641,2312,1073,2025-03-07 22:13:04,Preparing
2642,233,650,2025-02-09 18:22:20,Preparing
2643,492,2357,2025-01-04 18:25:53,Preparing
2644,1719,1864,2025-02-11 19:15:27,Delivered
2645,217,1814,2025-02-25 07:35:52,Delivered
2646,949,685,2025-01-23 09:45:44,Out for Delivery
2647,894,1999,2025-01-25 00:04:48,Delivered
2648,1715,934,2025-01-30 02:31:41,Preparing
2649,1150,2105,2025-02-21 22:36:50,Delivered
2650,774,1123,2025-01-29 02:46:08,Preparing
2651,1359,504,2025-02-04 03:02:52,Pending
2652,1434,2711,2025-01-08 06:09:15,Delivered
2653,2651,22,2025-01-17 12:45:03,Preparing
2654,2743,675,2025-01-24 13:37:49,Out for Delivery
2655,1891,2642,2025-01-22 20:55:50,Delivered
2656,2652,2386,2025-01-28 21:06:56,Delivered
2657,7,1199,2025-02-23 02:08:31,Pending
2658,1102,1594,2025-01-18 21:21:28,Preparing
2659,1941,1932,2025-01-31 03:36:42,Pending
2660,1084,1125,2025-02-04 21:18:27,Delivered
2661,669,2197,2025-01-19 07:09:57,Preparing
2662,1912,840,2025-01-22 12:17:11,Delivered
2663,1933,2355,2025-03-07 09:16:40,Preparing
2664,82,1584,2025-02-19 01:21:30,Pending
2665,1296,2585,2025-03-04 19:35:38,Out for Delivery
2666,2182,178,2025-02-22 03:36:44,Preparing
2667,19,1440,2025-02-10 10:06:46,Out for Delivery
2668,1969,896,2025-03-07 14:49:15,Delivered
2669,31,2335,2025-01-26 23:42:46,Delivered
2670,1028,133,2025-01-24 14:57:39,Out for Delivery
2671,297,1232,2025-03-02 16:37:10,Pending
2672,400,1225,2025-03-05 12:21:50,Pending
2673,2024,2818,2025-01-30 21:29:09,Delivered
2674,1837,1856,2025-02-27 00:42:40,Pending
2675,41,87,2025-01-08 08:17:45,Out for Delivery
2676,329,2312,2025-03-06 01:43:15,Delivered
2677,2723,405,2025-02-10 15:56:24,Delivered
2678,964,1246,2025-02-02 01:08:01,Out for Delivery
2679,495,2467,2025-01-30 08:24:51,Pending
2680,613,1906,2025-02-18 05:45:49,Delivered
2681,2155,2517,2025-02-03 12:06:12,Out for Delivery
2682,577,955,2025-02-17 20:04:47,Delivered
2683,823,1314,2025-03-03 12:20:57,Out for Delivery
2684,2342,2897,2025-02-02 08:32:44,Delivered
2685,1710,1248,2025-02-21 02:13:57,Pending
2686,2575,1121,2025-02-19 13:48:31,Preparing
2687,2020,1188,2025-03-15 05:10:18,Out for Delivery
2688,2842,1915,2025-01-17 10:47:17,Preparing
2689,2665,1341,2025-01-27 22:09:47,Out for Delivery
2690,2119,2500,2025-03-09 12:01:04,Pending
2691,1975,2554,2025-02-03 12:11:32,Out for Delivery
2692,2729,430,2025-02-05 00:57:02,Preparing
2693,2936,244,2025-01-20 05:30:45,Out for Delivery
2694,1857,1703,2025-01-07 00:39:41,Pending
2695,2638,1534,2025-02-18 21:44:56,Delivered
2696,1290,669,2025-01-24 05:48:30,Pending
2697,1284,615,2025-02-11 16:05:38,Out for Delivery
2698,345,1413,2025-01-28 18:22:34,Pending
2699,2673,1689,2025-01-04 15:05:36,Preparing
2700,1690,909,2025-01-13 01:35:22,Delivered
2701,1295,2753,2025-01-27 07:22:10,Out for Delivery
2702,2058,2496,2025-02-17 06:49:30,Preparing
2703,2010,104,2025-02-04 12:46:22,Preparing
2704,389,2156,2025-01-28 22:47:10,Out for Delivery
2705,134,303,2025-01-07 14:33:49,Out for Delivery
2706,2369,1877,2025-02-20 09:26:11,Delivered
2707,902,2794,2025-02-03 09:46:45,Delivered
2708,1055,1036,2025-01-06 07:38:10,Pending
2709,1818,1497,2025-02-03 21:39:16,Delivered
2710,1627,1500,2025-01-18 23:13:42,Preparing
2711,2348,1501,2025-01-23 09:57:01,Pending
2712,2816,2027,2025-03-08 23:58:47,Out for Delivery
2713,2026,790,2025-01-07 08:16:07,Preparing
2714,1728,1669,2025-02-22 09:00:29,Preparing
2715,126,1017,2025-03-12 02:23:54,Delivered
2716,1090,1424,2025-02-07 23:19:44,Delivered
2717,2237,2016,2025-03-11 14:01:02,Pending
2718,1907,1880,2025-01-26 01:56:43,Preparing
2719,1999,2957,2025-01-24 20:28:20,Delivered
2720,2355,2647,2025-03-04 10:42:33,Pending
2721,2699,2111,2025-03-03 01:58:58,Delivered
2722,2328,2086,2025-03-05 00:37:49,Preparing
2723,2561,565,2025-03-08 00:10:29,Pending
2724,2391,916,2025-01-29 15:53:02,Out for Delivery
2725,446,20,2025-01-16 07:20:40,Delivered
2726,2308,109,2025-02-21 01:21:38,Delivered
2727,1344,1227,2025-03-08 03:47:41,Preparing
2728,2635,911,2025-01-06 10:58:11,Out for Delivery
2729,2046,2296,2025-01-08 15:46:58,Preparing
2730,2610,623,2025-01-11 00:42:24,Out for Delivery
2731,2858,1244,2025-01-23 10:12:00,Pending
2732,2781,2809,2025-01-22 09:25:19,Pending
2733,2520,2088,2025-02-08 21:32:56,Out for Delivery
2734,2882,802,2025-01-14 01:40:03,Out for Delivery
2735,1979,1082,2025-03-07 03:11:52,Pending
2736,965,2414,2025-03-03 21:30:54,Preparing
2737,2420,746,2025-01-04 06:36:57,Pending
2738,2845,1711,2025-01-19 10:18:35,Preparing
2739,467,2715,2025-02-14 19:54:26,Out for Delivery
2740,691,1598,2025-01-03 12:48:51,Preparing
2741,1181,1388,2025-01-28 18:41:05,Out for Delivery
2742,383,935,2025-01-16 16:35:22,Preparing
2743,662,2427,2025-01-01 03:21:06,Pending
2744,1883,1894,2025-03-08 17:41:27,Pending
2745,1960,2184,2025-01-04 21:28:59,Pending
2746,804,192,2025-01-06 22:55:26,Pending
2747,2786,1309,2025-03-16 13:00:45,Pending
2748,347,838,2025-01-02 02:16:58,Preparing
2749,1365,555,2025-02-06 14:23:47,Pending
2750,1041,432,2025-01-15 05:38:55,Pending
2751,2065,1111,2025-02-07 10:21:14,Out for Delivery
2752,283,2697,2025-01-01 13:55:06,Preparing
2753,103,1007,2025-03-10 17:46:20,Pending
2754,1645,1279,2025-01-29 23:05:06,Out for Delivery
2755,586,2861,2025-03-01 03:54:19,Delivered
2756,2683,2681,2025-02-04 12:02:50,Pending
2757,1144,891,2025-02-21 08:54:32,Pending
2758,441,2668,2025-02-11 15:56:26,Delivered
2759,96,156,2025-02-23 23:38:28,Pending
2760,2863,615,2025-02-21 23:38:30,Preparing
2761,1524,1405,2025-02-23 03:38:19,Pending
2762,1946,1898,2025-01-26 19:51:09,Pending
2763,676,2911,2025-02-15 20:44:44,Preparing
2764,143,2512,2025-02-09 23:53:24,Delivered
2765,948,194,2025-02-15 11:18:07,Preparing
2766,2629,2961,2025-01-07 02:19:58,Out for Delivery
2767,536,2947,2025-02-13 18:41:04,Preparing
2768,428,445,2025-03-13 07:00:08,Delivered
2769,2354,2147,2025-02-12 18:45:06,Delivered
2770,591,120,2025-03-08 01:05:52,Pending
2771,1528,1483,2025-03-13 18:53:04,Delivered
2772,1919,2925,2025-02-23 04:04:56,Preparing
2773,1011,206,2025-02-09 17:39:59,Out for Delivery
2774,1004,1780,2025-01-31 16:08:45,Pending
2775,1462,472,2025-03-03 08:39:26,Preparing
2776,1226,482,2025-03-16 14:40:06,Preparing
2777,1595,1512,2025-02-28 19:12:13,Preparing
2778,572,812,2025-01-31 03:06:16,Pending
2779,1632,2563,2025-02-19 06:18:35,Preparing
2780,2895,946,2025-01-17 16:59:41,Delivered
2781,1241,1159,2025-01-04 17:54:37,Out for Delivery
2782,658,2150,2025-01-23 14:42:26,Out for Delivery
2783,1056,390,2025-03-16 07:44:29,Out for Delivery
2784,2964,795,2025-02-12 19:00:14,Pending
2785,2284,1601,2025-01-02 17:04:51,Delivered
2786,2540,1519,2025-01-03 00:44:48,Preparing
2787,386,1323,2025-01-20 08:11:30,Preparing
2788,859,754,2025-01-18 04:11:38,Delivered
2789,2001,1695,2025-03-04 14:36:44,Out for Delivery
2790,2174,2492,2025-03-11 04:00:33,Pending
2791,375,2708,2025-01-13 04:18:32,Delivered
2792,2863,322,2025-03-07 12:23:16,Preparing
2793,157,786,2025-02-11 06:52:10,Out for Delivery
2794,1406,1819,2025-03-15 22:34:09,Preparing
2795,511,311,2025-01-12 15:09:36,Pending
2796,2478,1767,2025-01-06 19:41:59,Pending
2797,1667,1534,2025-02-10 14:55:42,Preparing
2798,2764,104,2025-02-04 20:34:52,Out for Delivery
2799,1138,1565,2025-01-23 20:22:23,Out for Delivery
2800,2960,1646,2025-02-12 16:30:55,Preparing
2801,1079,2215,2025-03-11 08:55:28,Pending
2802,596,2830,2025-02-07 10:02:38,Out for Delivery
2803,1399,1470,2025-02-19 07:04:01,Out for Delivery
2804,1274,1395,2025-01-25 08:21:47,Delivered
2805,2662,2491,2025-01-04 08:54:25,Out for Delivery
2806,2904,645,2025-03-13 19:42:19,Preparing
2807,1686,2194,2025-01-31 17:30:33,Pending
2808,1616,1366,2025-01-05 03:46:15,Pending
2809,825,1276,2025-03-04 21:41:15,Out for Delivery
2810,2326,1917,2025-03-05 23:56:56,Out for Delivery
2811,1219,1670,2025-02-11 20:42:31,Preparing
2812,2604,764,2025-02-08 19:24:37,Pending
2813,1296,2118,2025-01-30 13:02:43,Pending
2814,1460,2213,2025-01-15 17:35:07,Out for Delivery
2815,2036,1809,2025-02-12 09:06:06,Out for Delivery
2816,1689,1198,2025-01-17 00:47:17,Delivered
2817,1194,443,2025-01-25 23:32:30,Out for Delivery
2818,2717,361,2025-03-14 18:24:23,Delivered
2819,2825,377,2025-03-15 09:27:27,Out for Delivery
2820,767,1070,2025-03-02 20:29:20,Delivered
2821,520,2262,2025-03-11 04:43:54,Pending
2822,2209,2097,2025-01-08 04:12:34,Delivered
2823,2703,2508,2025-03-02 15:05:17,Preparing
2824,1608,1193,2025-02-06 15:52:28,Preparing
2825,1235,925,2025-02-10 00:40:14,Delivered
2826,2317,1638,2025-01-24 10:12:07,Preparing
2827,692,1671,2025-02-26 01:30:49,Out for Delivery
2828,2196,514,2025-01-15 06:59:55,Out for Delivery
2829,2922,2765,2025-02-09 08:02:44,Delivered
2830,2232,2155,2025-01-22 10:10:22,Out for Delivery
2831,493,1686,2025-03-13 16:06:24,Pending
2832,2488,92,2025-01-27 22:01:40,Preparing
2833,152,1038,2025-01-01 11:15:18,Pending
2834,1953,2332,2025-02-04 00:16:16,Pending
2835,829,2385,2025-02-25 09:41:24,Out for Delivery
2836,1300,149,2025-02-24 15:38:39,Pending
2837,2893,1857,2025-01-18 02:43:37,Delivered
2838,2526,549,2025-02-17 13:15:43,Out for Delivery
2839,2673,683,2025-03-16 05:36:55,Preparing
2840,1050,2899,2025-03-03 13:23:29,Out for Delivery
2841,953,1920,2025-02-16 12:33:49,Out for Delivery
2842,525,1119,2025-03-08 10:21:46,Preparing
2843,945,1714,2025-01-24 07:15:03,Out for Delivery
2844,1292,182,2025-03-10 16:31:16,Out for Delivery
2845,1806,1124,2025-01-15 01:16:24,Pending
2846,345,1120,2025-02-15 08:52:42,Preparing
2847,2789,949,2025-02-21 18:17:50,Preparing
2848,1264,2569,2025-02-20 02:01:17,Preparing
2849,18,1415,2025-01-16 11:13:35,Pending
2850,2008,1666,2025-01-13 02:47:01,Out for Delivery
2851,2045,169,2025-01-26 19:59:23,Preparing
2852,165,483,2025-03-15 20:59:56,Pending
2853,1261,342,2025-02-14 19:53:17,Pending
2854,961,2837,2025-02-13 07:32:50,Pending
2855,1250,1162,2025-02-06 07:59:57,Pending
2856,2642,2953,2025-01-20 18:58:47,Pending
2857,2191,89,2025-02-21 01:06:30,Pending
2858,1005,653,2025-02-14 02:23:10,Delivered
2859,2733,79,2025-02-07 03:29:42,Preparing
2860,952,313,2025-01-08 01:34:52,Out for Delivery
2861,589,141,2025-01-09 15:54:36,Preparing
2862,2525,935,2025-01-16 07:05:11,Delivered
2863,411,1163,2025-02-04 19:41:27,Delivered
2864,1904,2397,2025-02-18 17:11:58,Pending
2865,901,91,2025-02-26 03:40:38,Pending
2866,802,548,2025-01-18 03:04:02,Pending
2867,2434,1664,2025-01-12 01:21:45,Delivered
2868,1058,406,2025-01-30 22:05:16,Delivered
2869,2985,486,2025-03-04 10:29:13,Pending
2870,2615,2353,2025-03-13 11:29:37,Out for Delivery
2871,1282,2797,2025-03-09 01:18:10,Out for Delivery
2872,2638,1668,2025-03-07 14:54:27,Preparing
2873,784,733,2025-03-01 23:06:53,Pending
2874,1423,298,2025-02-23 04:43:59,Pending
2875,1685,1673,2025-03-10 01:07:50,Delivered
2876,1459,738,2025-03-05 20:00:07,Out for Delivery
2877,256,627,2025-03-10 18:09:17,Out for Delivery
2878,2265,2237,2025-01-26 11:56:41,Out for Delivery
2879,2444,1018,2025-01-10 04:20:16,Out for Delivery
2880,1483,2665,2025-02-23 12:42:18,Preparing
2881,2413,166,2025-03-01 13:05:32,Preparing
2882,2022,1667,2025-02-18 09:52:54,Pending
2883,249,222,2025-01-16 13:18:26,Out for Delivery
2884,681,857,2025-02-06 19:45:26,Preparing
2885,221,298,2025-01-18 12:20:52,Preparing
2886,956,678,2025-01-05 17:23:52,Pending
2887,2782,2683,2025-01-24 21:23:18,Pending
2888,1163,83,2025-01-10 10:01:40,Out for Delivery
2889,394,1087,2025-03-15 07:17:04,Preparing
2890,2819,66,2025-03-10 05:05:45,Pending
2891,2188,2514,2025-02-02 09:48:33,Delivered
2892,1689,2082,2025-02-15 16:14:18,Pending
2893,131,1985,2025-01-27 08:39:43,Pending
2894,2554,675,2025-02-01 19:04:00,Out for Delivery
2895,1255,204,2025-03-11 14:17:26,Out for Delivery
2896,197,2255,2025-03-16 17:14:59,Pending
2897,1803,2823,2025-03-06 14:35:21,Out for Delivery
2898,1071,351,2025-02-18 05:43:49,Out for Delivery
2899,2626,1007,2025-03-15 02:00:31,Preparing
2900,227,1693,2025-03-09 04:50:33,Pending
2901,551,1874,2025-02-01 03:16:30,Preparing
2902,1710,2700,2025-02-21 02:48:03,Pending
2903,2824,1385,2025-03-12 10:06:15,Pending
2904,1949,354,2025-02-13 08:55:03,Pending
2905,2312,2596,2025-03-10 05:17:11,Preparing
2906,1531,2118,2025-02-19 19:50:22,Preparing
2907,2544,1471,2025-03-12 23:08:24,Preparing
2908,1549,1573,2025-01-07 04:04:12,Out for Delivery
2909,1561,1590,2025-01-14 22:19:52,Pending
2910,838,1881,2025-02-03 08:20:48,Out for Delivery
2911,646,2196,2025-02-26 16:49:09,Preparing
2912,1125,2164,2025-03-04 05:34:52,Out for Delivery
2913,558,1363,2025-02-24 14:35:37,Out for Delivery
2914,1666,786,2025-03-08 22:43:54,Pending
2915,1088,1102,2025-03-16 17:01:15,Delivered
2916,776,507,2025-02-21 05:22:15,Preparing
2917,1526,107,2025-03-11 19:33:15,Pending
2918,686,1825,2025-01-21 11:52:58,Preparing
2919,605,2240,2025-01-10 15:51:45,Preparing
2920,2210,1925,2025-01-11 14:42:30,Pending
2921,1959,538,2025-02-03 09:33:40,Pending
2922,2558,2687,2025-01-31 06:09:49,Preparing
2923,2798,2130,2025-02-01 01:24:04,Delivered
2924,2841,2051,2025-02-15 01:38:03,Out for Delivery
2925,2516,2958,2025-02-02 00:57:41,Delivered
2926,2073,1154,2025-02-03 00:46:08,Pending
2927,2351,560,2025-02-03 11:37:07,Pending
2928,2865,2054,2025-02-20 08:13:05,Delivered
2929,108,404,2025-02-17 02:36:16,Pending
2930,2054,2645,2025-03-07 08:38:08,Pending
2931,2175,766,2025-03-11 08:10:30,Pending
2932,19,1651,2025-03-03 12:42:25,Delivered
2933,308,488,2025-01-15 07:36:39,Preparing
2934,1214,2541,2025-01-19 08:38:41,Pending
2935,53,2987,2025-01-02 08:05:03,Preparing
2936,1332,2089,2025-02-08 19:39:09,Delivered
2937,1464,2700,2025-01-29 21:52:19,Delivered
2938,1667,2303,2025-01-30 17:57:03,Pending
2939,916,1742,2025-01-16 01:19:41,Out for Delivery
2940,860,2998,2025-02-23 18:05:24,Preparing
2941,320,1835,2025-02-19 01:12:10,Delivered
2942,1113,1864,2025-03-04 23:47:33,Delivered
2943,754,2284,2025-01-27 19:38:58,Delivered
2944,2117,1805,2025-01-03 06:42:51,Pending
2945,1213,1213,2025-01-03 12:17:17,Pending
2946,752,886,2025-01-29 06:37:01,Pending
2947,263,2785,2025-02-13 01:25:40,Pending
2948,480,927,2025-02-21 04:02:31,Out for Delivery
2949,1549,857,2025-03-11 08:36:48,Delivered
2950,2254,2589,2025-01-20 04:04:39,Out for Delivery
2951,1143,2646,2025-03-05 05:47:42,Pending
2952,426,1404,2025-01-10 07:45:54,Out for Delivery
2953,144,1726,2025-02-22 16:22:56,Out for Delivery
2954,814,2397,2025-01-16 01:28:09,Pending
2955,2677,2616,2025-01-01 14:33:50,Preparing
2956,2888,457,2025-01-24 22:01:56,Preparing
2957,1669,2617,2025-02-11 17:01:02,Pending
2958,2560,1776,2025-02-13 14:32:21,Pending
2959,100,2058,2025-01-14 17:37:30,Pending
2960,315,317,2025-02-04 21:55:41,Preparing
2961,883,2019,2025-03-10 20:17:17,Pending
2962,114,522,2025-01-05 20:03:13,Pending
2963,76,1029,2025-01-27 00:04:17,Pending
2964,1931,1030,2025-01-29 02:30:30,Out for Delivery
2965,24,2009,2025-02-11 17:10:42,Pending
2966,1204,26,2025-02-09 06:25:31,Pending
2967,1817,2860,2025-01-05 16:48:18,Out for Delivery
2968,454,2475,2025-03-07 23:17:46,Out for Delivery
2969,1063,145,2025-01-15 02:24:04,Out for Delivery
2970,2367,1566,2025-02-18 03:24:37,Preparing
2971,2529,1436,2025-01-02 20:22:16,Pending
2972,2639,2763,2025-01-11 16:06:29,Preparing
2973,2692,838,2025-03-13 23:23:40,Delivered
2974,1705,231,2025-01-22 04:39:26,Out for Delivery
2975,2618,2736,2025-01-28 15:00:00,Pending
2976,867,1716,2025-02-13 11:17:43,Pending
2977,723,681,2025-02-05 17:06:53,Preparing
2978,2323,2686,2025-02-03 15:07:55,Delivered
2979,404,1943,2025-01-12 20:30:35,Pending
2980,2238,1642,2025-03-11 18:32:00,Delivered
2981,2942,653,2025-02-12 03:18:50,Delivered
2982,1169,886,2025-02-14 19:17:15,Preparing
2983,1554,1396,2025-01-23 04:58:59,Pending
2984,2535,1974,2025-02-20 08:31:52,Delivered
2985,570,1977,2025-01-01 07:31:39,Delivered
2986,2384,2537,2025-02-15 02:03:17,Out for Delivery
2987,347,2281,2025-03-16 02:42:25,Pending
2988,2023,2827,2025-03-08 14:23:04,Preparing
2989,465,2688,2025-03-07 09:07:01,Out for Delivery
2990,1973,1898,2025-03-15 17:28:03,Preparing
2991,1076,1164,2025-03-10 09:10:21,Out for Delivery
2992,2979,712,2025-01-26 20:16:59,Preparing
2993,197,1982,2025-02-09 00:36:43,Out for Delivery
2994,1406,2635,2025-01-29 07:07:12,Pending
2995,138,2689,2025-01-19 07:38:56,Preparing
2996,2110,2480,2025-02-13 17:04:35,Delivered
2997,602,1363,2025-01-02 18:18:55,Delivered
2998,1794,1222,2025-02-10 01:50:57,Preparing
2999,1387,183,2025-01-18 20:29:25,Preparing
3000,1103,2502,2025-01-25 12:17:25,Preparing
